"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"OTU_342"	"Geese"	"high"	"Geesehigh"	-3.17009819935259	-0.122975517760526	0.599463725549113	0.000136393282010205	0.00802786327972383	0.000136393282010205	0.00492045531197766	NA	"abundance"	18	18
"OTU_598"	"Geese"	"low"	"Geeselow"	2.53362567524696	-0.0832408318611617	0.514622535820335	0.000135185716692909	0.00802786327972383	0.000135185716692909	0.00491553442126234	NA	"abundance"	18	18
"OTU_744"	"Geese"	"high"	"Geesehigh"	-3.05784727770416	-0.122975517760526	0.577575001946377	0.000137595353073561	0.00802786327972383	0.000137595353073561	0.00492045531197766	NA	"abundance"	18	18
"OTU_1923"	"Geese"	"high"	"Geesehigh"	2.24258121452618	-0.122975517760526	0.346859807641246	0.000138710482936122	0.00803288239334678	0.000277401725274167	0.00779426795624235	NA	"abundance"	18	11
"OTU_524"	"Geese"	"high"	"Geesehigh"	-5.88924036523822	-0.122975517760526	0.966387600653004	0.000138782830325201	0.00803288239334678	0.000138782830325201	0.0049424963524045	NA	"abundance"	18	13
"OTU_801"	"Geese"	"low"	"Geeselow"	3.13881349105714	-0.0832408318611617	0.606439823994175	0.000141831125549441	0.00817687271645907	0.000141831125549441	0.00503035475616746	NA	"abundance"	18	16
"OTU_1262"	"Geese"	"high"	"Geesehigh"	-3.27857105001502	-0.122975517760526	0.609801266906046	0.00014293244273933	0.00819655229533174	0.00014293244273933	0.00504872391618841	NA	"abundance"	18	17
"OTU_600"	"Geese"	"low"	"Geeselow"	1.50334277331368	-0.0832408318611617	0.306301721634068	0.000143296368799506	0.00819655229533174	0.000286572203749701	0.00797426318729875	NA	"abundance"	18	17
"OTU_485"	"Geese"	"high"	"Geesehigh"	2.20052550229146	-0.122975517760526	0.459391525518856	0.000144267077267113	0.00821984214460198	0.000144267077267113	0.00507515157182762	NA	"abundance"	18	18
"OTU_5392"	"Geese"	"high"	"Geesehigh"	2.68871580761306	-0.122975517760526	0.544161269636707	0.000145237083899685	0.00824291091735723	0.000290453073988831	0.00805634904583123	NA	"abundance"	18	17
"OTU_1861"	"Geese"	"high"	"Geesehigh"	2.35449910967441	-0.122975517760526	0.480825047773929	0.000149544217621922	0.00832538915356242	0.000149544217621922	0.00517662263720045	NA	"abundance"	18	17
"OTU_371"	"Geese"	"high"	"Geesehigh"	1.15217846599031	-0.122975517760526	0.251624119929726	0.000149481356240155	0.00832538915356242	0.000149481356240155	0.00517662263720045	NA	"abundance"	18	18
"OTU_562"	"Geese"	"high"	"Geesehigh"	-1.69860636034322	-0.122975517760526	0.311615863973121	0.000148996364504161	0.00832538915356242	0.000148996364504161	0.00517662263720045	NA	"abundance"	18	18
"OTU_642"	"Geese"	"high"	"Geesehigh"	2.12451893403021	-0.122975517760526	0.445106495438167	0.000147430914721358	0.00832538915356242	0.000147430914721358	0.0051654539918973	NA	"abundance"	18	18
"OTU_872"	"Geese"	"high"	"Geesehigh"	4.2277813817945	-0.122975517760526	0.694534657782257	0.000148368688948741	0.00832538915356242	0.000296715364629622	0.00820375324442413	NA	"abundance"	18	12
"OTU_2109"	"Geese"	"high"	"Geesehigh"	-3.36414022860612	-0.122975517760526	0.613894552971781	0.000151138922549587	0.0083821761380543	0.000151138922549587	0.00521098101890091	NA	"abundance"	18	16
"OTU_586"	"Geese"	"low"	"Geeselow"	3.08248645486254	-0.0832408318611617	0.600901789277649	0.000152497529318119	0.00842548849482605	0.000304971803139789	0.00833082834195909	NA	"abundance"	18	16
"OTU_1389"	"Geese"	"high"	"Geesehigh"	2.55142893169975	-0.122975517760526	0.521865126053067	0.000157785710860114	0.00846125874487363	0.000157785710860114	0.00527211406093988	NA	"abundance"	18	17
"OTU_1485"	"Geese"	"high"	"Geesehigh"	2.7001840098075	-0.122975517760526	0.501822860762216	0.00015640628100444	0.00846125874487363	0.000312788099084142	0.00848548028048327	NA	"abundance"	18	14
"OTU_2027"	"Geese"	"high"	"Geesehigh"	3.76326233973195	-0.122975517760526	0.776450142536356	0.000157363600182925	0.00846125874487363	0.000157363600182925	0.00527211406093988	NA	"abundance"	18	18
"OTU_2836"	"Geese"	"low"	"Geeselow"	2.99366631875143	-0.0832408318611617	0.220105274828577	0.000155156935579992	0.00846125874487363	0.000155156935579992	0.00527211406093988	NA	"abundance"	18	7
"OTU_4403"	"Geese"	"low"	"Geeselow"	2.30397602419226	-0.0832408318611617	0.475680721434684	0.00015487187951535	0.00846125874487363	0.00015487187951535	0.00527211406093988	NA	"abundance"	18	18
"OTU_4792"	"Geese"	"high"	"Geesehigh"	1.59595651994525	-0.122975517760526	0.326098194933723	0.000156787095699551	0.00846125874487363	0.000156787095699551	0.00527211406093988	NA	"abundance"	18	16
"OTU_52"	"Geese"	"high"	"Geesehigh"	0.973481179504668	-0.122975517760526	0.216699523763957	0.000156608046995688	0.00846125874487363	0.000156608046995688	0.00527211406093988	NA	"abundance"	18	18
"OTU_998"	"Geese"	"high"	"Geesehigh"	2.67446238679923	-0.122975517760526	0.557768513869209	0.000156012520463045	0.00846125874487363	0.000156012520463045	0.00527211406093988	NA	"abundance"	18	18
"OTU_456"	"Geese"	"high"	"Geesehigh"	1.56328921528935	-0.122975517760526	0.336900949180935	0.000162788912545953	0.00869757904174089	0.000162788912545953	0.00541836634297182	NA	"abundance"	18	18
"OTU_1505"	"Geese"	"high"	"Geesehigh"	1.89020562182691	-0.122975517760526	0.402779439490024	0.000163850524771636	0.00872234946831782	0.000163850524771636	0.00543280628878827	NA	"abundance"	18	18
"OTU_945"	"Geese"	"high"	"Geesehigh"	-2.90693105098606	-0.122975517760526	0.546255377678359	0.000165607436739101	0.00878381844464194	0.000331187447655099	0.00879170604910193	NA	"abundance"	18	17
"OTU_286"	"Geese"	"high"	"Geesehigh"	1.59199874165206	-0.122975517760526	0.343596656379817	0.000167991116385213	0.00884591488662354	0.000167991116385213	0.00554883634044899	NA	"abundance"	18	18
"OTU_5560"	"Geese"	"low"	"Geeselow"	1.38304060305313	-0.0832408318611617	0.10540082026445	0.000167608455052148	0.00884591488662354	0.000335188817510092	0.0088151634570102	NA	"abundance"	18	7
"OTU_5543"	"Geese"	"high"	"Geesehigh"	2.68116060117765	-0.122975517760526	0.565151128505599	0.000173004293983148	0.00907712457567695	0.000173004293983148	0.00567113318231121	NA	"abundance"	18	18
"OTU_508"	"Geese"	"high"	"Geesehigh"	1.27692015596484	-0.122975517760526	0.275375010573362	0.000176097396590302	0.00920629615292527	0.000176097396590302	0.00575074290600934	NA	"abundance"	18	17
"OTU_2236"	"Geese"	"low"	"Geeselow"	3.36258998687582	-0.0832408318611617	0.6653609010486	0.000177726151193269	0.00925826300466081	0.000177726151193269	0.00576317506144553	NA	"abundance"	18	16
"OTU_1425"	"Geese"	"high"	"Geesehigh"	1.80868220515954	-0.122975517760526	0.348937119687957	0.000182018228831793	0.00943878272660479	0.000364003327027959	0.00918392067667626	NA	"abundance"	18	14
"OTU_172"	"Geese"	"high"	"Geesehigh"	-5.04081458150168	-0.122975517760526	0.976290535919729	0.000182485721164305	0.00943878272660479	0.000182485721164305	0.00589265459311901	NA	"abundance"	18	17
"OTU_604"	"Geese"	"low"	"Geeselow"	1.22763216289475	-0.0832408318611617	0.265294096037523	0.00018378549882847	0.00947242150498964	0.00018378549882847	0.00591256396602819	NA	"abundance"	18	18
"OTU_4528"	"Geese"	"high"	"Geesehigh"	-2.58425342383098	-0.122975517760526	0.476428165537266	0.000184586196460668	0.00948019106188485	0.000184586196460668	0.00591632942285414	NA	"abundance"	18	16
"OTU_263"	"Geese"	"high"	"Geesehigh"	-3.17254152182483	-0.122975517760526	0.621636397821362	0.000192484727696396	0.0098511657479987	0.000192484727696396	0.00614672632282144	NA	"abundance"	18	18
"OTU_1150"	"Geese"	"high"	"Geesehigh"	-1.95806485987238	-0.122975517760526	0.373651965033418	0.000194249292792215	0.00989521445423381	0.000194249292792215	0.00617198898375421	NA	"abundance"	18	18
"OTU_76"	"Geese"	"high"	"Geesehigh"	1.11593679499014	-0.122975517760526	0.251384558431071	0.000194702217768072	0.00989521445423381	0.000194702217768072	0.00617198898375421	NA	"abundance"	18	18
"OTU_472"	"Geese"	"high"	"Geesehigh"	-3.96504867091641	-0.122975517760526	0.673154137362496	0.00019801181536605	0.0100284733990598	0.00019801181536605	0.00625399361378759	NA	"abundance"	18	13
"OTU_3019"	"Geese"	"high"	"Geesehigh"	6.56122886703546	-0.122975517760526	1.3091403959368	0.000201890135237415	0.0101895138843354	0.000201890135237415	0.00635329901943486	NA	"abundance"	18	16
"OTU_353"	"Geese"	"high"	"Geesehigh"	1.88279499254211	-0.122975517760526	0.410944261373112	0.000206357941659463	0.0103620426169859	0.000206357941659463	0.00645861319740166	NA	"abundance"	18	18
"OTU_481"	"Geese"	"high"	"Geesehigh"	1.89968726661019	-0.122975517760526	0.415067816890329	0.000206729357023372	0.0103620426169859	0.000206729357023372	0.00645861319740166	NA	"abundance"	18	18
"OTU_884"	"Geese"	"high"	"Geesehigh"	2.65882852437231	-0.122975517760526	0.571655214550021	0.000208131924901545	0.010396617317171	0.000208131924901545	0.00647904200754664	NA	"abundance"	18	18
"OTU_240"	"Geese"	"high"	"Geesehigh"	-2.47929544054396	-0.122975517760526	0.48445280969644	0.000209155043761067	0.0104120664447062	0.000209155043761067	0.00648755465486836	NA	"abundance"	18	18
"OTU_1194"	"Geese"	"high"	"Geesehigh"	2.10474485128044	-0.122975517760526	0.458033717036048	0.000210528299797952	0.010444781567527	0.000210528299797952	0.0065068282373267	NA	"abundance"	18	18
"OTU_698"	"Geese"	"high"	"Geesehigh"	-2.14920509126059	-0.122975517760526	0.416886734812193	0.00021272213975454	0.0105178478998634	0.00021272213975454	0.00655123628980707	NA	"abundance"	18	18
"OTU_1705"	"Geese"	"high"	"Geesehigh"	2.54111357514548	-0.122975517760526	0.418075630938975	0.000218502997724412	0.0107671781243523	0.000436958251888811	0.0105755129335839	NA	"abundance"	18	11
"OTU_1574"	"Geese"	"high"	"Geesehigh"	2.06120482324906	-0.122975517760526	0.442036166265539	0.000220440663943666	0.0108009284343447	0.000220440663943666	0.00669956994075525	NA	"abundance"	18	17
"OTU_732"	"Geese"	"high"	"Geesehigh"	3.26075084091645	-0.122975517760526	0.668951170401346	0.000220763812624258	0.0108009284343447	0.000220763812624258	0.00669956994075525	NA	"abundance"	18	16
"OTU_978"	"Geese"	"high"	"Geesehigh"	2.51616672129184	-0.122975517760526	0.52106244652043	0.000221409406408135	0.0108009284343447	0.000221409406408135	0.00669956994075525	NA	"abundance"	18	16
"OTU_4946"	"Geese"	"low"	"Geeselow"	3.62738661825287	-0.0832408318611617	0.689381400502664	0.000223011065648815	0.0108427980118454	0.000223011065648815	0.00672452181925033	NA	"abundance"	18	14
"OTU_2662"	"Geese"	"low"	"Geeselow"	-2.22289415324069	-0.0832408318611617	0.434660663035002	0.000227512062337842	0.0109929809992468	0.000227512062337842	0.00681561828149656	NA	"abundance"	18	17
"OTU_73"	"Geese"	"high"	"Geesehigh"	1.01538270949132	-0.122975517760526	0.234689979652263	0.000227607312612954	0.0109929809992468	0.000227607312612954	0.00681561828149656	NA	"abundance"	18	18
"OTU_1888"	"Geese"	"low"	"Geeselow"	2.72519928282037	-0.0832408318611617	0.501588324797189	0.000230830210937283	0.0111118463918522	0.000461607139288284	0.010914612522953	NA	"abundance"	18	13
"OTU_3219"	"Geese"	"high"	"Geesehigh"	2.3106018618101	-0.122975517760526	0.505748650873305	0.000232262666399308	0.0111440238555931	0.000232262666399308	0.00693103832765382	NA	"abundance"	18	18
"OTU_2270"	"Geese"	"high"	"Geesehigh"	3.95013717110012	-0.122975517760526	0.810753685686616	0.000234922688774564	0.0112346961916911	0.000234922688774564	0.00696240050909272	NA	"abundance"	18	16
"OTU_296"	"Geese"	"high"	"Geesehigh"	-3.40471583112287	-0.122975517760526	0.684194677640706	0.000238472674285894	0.0113671974742943	0.000238472674285894	0.00704348984051239	NA	"abundance"	18	18
"OTU_796"	"Geese"	"high"	"Geesehigh"	-2.64634858795069	-0.122975517760526	0.526276246715248	0.000240833622726644	0.0114423427397095	0.000240833622726644	0.00708902779277679	NA	"abundance"	18	18
"OTU_3123"	"Geese"	"low"	"Geeselow"	1.89115713487333	-0.0832408318611617	0.355119406242761	0.000244360350012407	0.011572208004159	0.000488660988044156	0.0113071448944763	NA	"abundance"	18	13
"OTU_2517"	"Geese"	"low"	"Geeselow"	2.29188766021797	-0.0832408318611617	0.347626464872646	0.000249954383880313	0.0117493694847831	0.000249954383880313	0.00729960202027782	NA	"abundance"	18	10
"OTU_3640"	"Geese"	"high"	"Geesehigh"	2.13893090398806	-0.122975517760526	0.181094636355762	0.000249939455106984	0.0117493694847831	0.000249939455106984	0.00729960202027782	NA	"abundance"	18	7
"OTU_968"	"Geese"	"high"	"Geesehigh"	2.80732919057231	-0.122975517760526	0.614380981577524	0.000250517887684598	0.0117493694847831	0.000250517887684598	0.00729960202027782	NA	"abundance"	18	18
"OTU_5087"	"Geese"	"high"	"Geesehigh"	-4.10335942729918	-0.122975517760526	0.777273926608802	0.000256260702078848	0.0119419124617319	0.000256260702078848	0.00741699035381387	NA	"abundance"	18	15
"OTU_893"	"Geese"	"low"	"Geeselow"	2.23431723993886	-0.0832408318611617	0.487072962494854	0.000256177870232133	0.0119419124617319	0.000256177870232133	0.00741699035381387	NA	"abundance"	18	18
"OTU_177"	"Geese"	"low"	"Geeselow"	2.20157294522228	-0.0832408318611617	0.480419325804977	0.000259516713784658	0.0120551298957421	0.000259516713784658	0.00748619213697476	NA	"abundance"	18	18
"OTU_982"	"Geese"	"high"	"Geesehigh"	-2.8064988650303	-0.122975517760526	0.524893361461966	0.000261951144933104	0.0121295853968071	0.000261951144933104	0.00753131298422285	NA	"abundance"	18	15
"OTU_921"	"Geese"	"high"	"Geesehigh"	3.04691835800893	-0.122975517760526	0.60063587042536	0.000263468918764054	0.0121612583832041	0.000263468918764054	0.00754986762577524	NA	"abundance"	18	14
"OTU_478"	"Geese"	"high"	"Geesehigh"	-2.86699577378512	-0.122975517760526	0.579049469419117	0.000266697509149871	0.0122714506891483	0.000266697509149871	0.00761716252205606	NA	"abundance"	18	18
"OTU_138"	"Geese"	"high"	"Geesehigh"	-1.41817950759692	-0.122975517760526	0.272758285020683	0.000272170262109128	0.0124838850412696	0.000272170262109128	0.00772249655177835	NA	"abundance"	18	18
"OTU_5940"	"Geese"	"high"	"Geesehigh"	1.74807310931728	-0.122975517760526	0.395751781480634	0.0002756670408538	0.0126046377990393	0.0002756670408538	0.00777075756204815	NA	"abundance"	18	18
"OTU_3435"	"Geese"	"high"	"Geesehigh"	-2.83580300854644	-0.122975517760526	0.56422653212875	0.000281417306054355	0.01282735258159	0.000562755416408562	0.0124554613135542	NA	"abundance"	18	17
"OTU_358"	"Geese"	"high"	"Geesehigh"	-3.15263455084433	-0.122975517760526	0.64442397564027	0.000285907923679662	0.0129215076230623	0.000285907923679662	0.00797426318729875	NA	"abundance"	18	18
"OTU_503"	"Geese"	"high"	"Geesehigh"	-1.88438047426585	-0.122975517760526	0.373708931047159	0.000286140611699515	0.0129215076230623	0.000286140611699515	0.00797426318729875	NA	"abundance"	18	18
"OTU_868"	"Geese"	"high"	"Geesehigh"	2.23292694557647	-0.122975517760526	0.490155068310693	0.000284840707995837	0.0129215076230623	0.000569600281762743	0.0125348915025917	NA	"abundance"	18	17
"OTU_1187"	"Geese"	"high"	"Geesehigh"	3.57110823649024	-0.122975517760526	0.555756825912311	0.00029266730403199	0.0131754484463291	0.000585248953913132	0.012700451861841	NA	"abundance"	18	10
"OTU_2681"	"Geese"	"low"	"Geeselow"	-1.44218301020924	-0.0832408318611617	0.20493898464624	0.00030426276763873	0.0135704085507031	0.000608432959445689	0.0130009353852913	NA	"abundance"	18	10
"OTU_415"	"Geese"	"high"	"Geesehigh"	-2.81432113346714	-0.122975517760526	0.575738137313097	0.000302635674790053	0.0135704085507031	0.000302635674790053	0.00833082834195909	NA	"abundance"	18	18
"OTU_4798"	"Geese"	"low"	"Geeselow"	2.3084783610311	-0.0832408318611617	0.512258928951197	0.000304888981675133	0.0135704085507031	0.000304888981675133	0.00833082834195909	NA	"abundance"	18	18
"OTU_698"	"Geese"	"low"	"Geeselow"	-2.03247731425017	-0.0832408318611617	0.416886734812193	0.000305162073538368	0.0135704085507031	0.000305162073538368	0.00833082834195909	NA	"abundance"	18	18
"OTU_570"	"Geese"	"high"	"Geesehigh"	1.23469246323114	-0.122975517760526	0.284368397457192	0.000310485905523183	0.0137651897202467	0.000310485905523183	0.00844951266162777	NA	"abundance"	18	17
"OTU_39"	"Geese"	"high"	"Geesehigh"	1.27641406865347	-0.122975517760526	0.299217087992159	0.000314396275991502	0.0138937986582857	0.000314396275991502	0.00850011191927183	NA	"abundance"	18	18
"OTU_6004"	"Geese"	"high"	"Geesehigh"	1.8581026749293	-0.122975517760526	0.406825992555007	0.000315291879603219	0.0138937986582857	0.000315291879603219	0.00850011191927183	NA	"abundance"	18	16
"OTU_2734"	"Geese"	"high"	"Geesehigh"	-3.35001734382799	-0.122975517760526	0.680782058974685	0.000318457254020466	0.0139910165877786	0.000318457254020466	0.00855878595122083	NA	"abundance"	18	17
"OTU_2320"	"Geese"	"high"	"Geesehigh"	1.48449749015994	-0.122975517760526	0.345589172908253	0.000324378126610347	0.0141857872567662	0.000324378126610347	0.00868652307977345	NA	"abundance"	18	18
"OTU_2574"	"Geese"	"low"	"Geeselow"	2.31941839254169	-0.0832408318611617	0.36747070408769	0.000325808222337631	0.0141857872567662	0.00065151029367752	0.0138190443173658	NA	"abundance"	18	10
"OTU_808"	"Geese"	"high"	"Geesehigh"	-2.84332818371509	-0.122975517760526	0.586204849463815	0.000325217642459741	0.0141857872567662	0.000325217642459741	0.00868652307977345	NA	"abundance"	18	18
"OTU_2027"	"Geese"	"low"	"Geeselow"	3.51138500429661	-0.0832408318611617	0.776450142536356	0.00032838177075778	0.0142552872270029	0.00032838177075778	0.00874404875119331	NA	"abundance"	18	18
"OTU_96"	"Geese"	"high"	"Geesehigh"	1.21679657634192	-0.122975517760526	0.288623662642504	0.000332288078817466	0.0143820591027643	0.000332288078817466	0.00879394811647203	NA	"abundance"	18	18
"OTU_21"	"Geese"	"high"	"Geesehigh"	2.08161086961836	-0.122975517760526	0.476231745071451	0.000333547819104552	0.0143938712705887	0.000333547819104552	0.00880037447113045	NA	"abundance"	18	18
"OTU_1351"	"Geese"	"high"	"Geesehigh"	-2.06896308509311	-0.122975517760526	0.420358116875465	0.000336145590572379	0.014463184613831	0.000336145590572379	0.0088151634570102	NA	"abundance"	18	18
"OTU_764"	"Geese"	"high"	"Geesehigh"	2.23130752161731	-0.122975517760526	0.510248477076918	0.000341822195073505	0.0146641721686533	0.000341822195073505	0.00893694645367404	NA	"abundance"	18	18
"OTU_1645"	"Geese"	"low"	"Geeselow"	1.65682090808154	-0.0832408318611617	0.377183966394145	0.000344478157097816	0.0147090402089504	0.000344478157097816	0.00896215952527525	NA	"abundance"	18	18
"OTU_817"	"Geese"	"high"	"Geesehigh"	-2.23685967348738	-0.122975517760526	0.439120550331187	0.000345032948228852	0.0147090402089504	0.000345032948228852	0.00896215952527525	NA	"abundance"	18	16
"OTU_886"	"Geese"	"low"	"Geeselow"	-3.17442729293567	-0.0832408318611617	0.520209364554584	0.000345893376639927	0.0147090402089504	0.000345893376639927	0.00896215952527525	NA	"abundance"	18	10
"OTU_1107"	"Geese"	"high"	"Geesehigh"	2.24539289477822	-0.122975517760526	0.493997883246301	0.000356166156703974	0.0149147815890359	0.000356166156703974	0.00908262210118143	NA	"abundance"	18	16
"OTU_1179"	"Geese"	"high"	"Geesehigh"	-2.70773020860386	-0.122975517760526	0.539637068587349	0.000357840321036029	0.0149147815890359	0.000357840321036029	0.00908262210118143	NA	"abundance"	18	16
"OTU_1249"	"Geese"	"high"	"Geesehigh"	2.60218086252576	-0.122975517760526	0.535506506230301	0.000354830846183152	0.0149147815890359	0.000354830846183152	0.00908262210118143	NA	"abundance"	18	14
"OTU_2703"	"Geese"	"low"	"Geeselow"	2.56697807261523	-0.0832408318611617	0.234212664636043	0.000354610364551311	0.0149147815890359	0.000354610364551311	0.00908262210118143	NA	"abundance"	18	7
"OTU_567"	"Geese"	"high"	"Geesehigh"	-3.38102798704134	-0.122975517760526	0.696377779249188	0.000357889315519166	0.0149147815890359	0.000357889315519166	0.00908262210118143	NA	"abundance"	18	17
"OTU_788"	"Geese"	"high"	"Geesehigh"	-2.66251748485429	-0.122975517760526	0.529236234722722	0.000352945534261129	0.0149147815890359	0.000352945534261129	0.00908262210118143	NA	"abundance"	18	16
"OTU_938"	"Geese"	"high"	"Geesehigh"	1.26052485824494	-0.122975517760526	0.299394462881721	0.000357260485506217	0.0149147815890359	0.000357260485506217	0.00908262210118143	NA	"abundance"	18	18
"OTU_260"	"Geese"	"high"	"Geesehigh"	3.07277266890272	-0.122975517760526	0.697640809098059	0.000363958697511713	0.0151245058743756	0.000363958697511713	0.00918392067667626	NA	"abundance"	18	18
"OTU_3237"	"Geese"	"low"	"Geeselow"	2.7568498601187	-0.0832408318611617	0.155963920667666	0.000370604370515171	0.0153569186032224	0.000741071393430896	0.0150899572676494	NA	"abundance"	18	6
"OTU_1772"	"Geese"	"high"	"Geesehigh"	1.90067501314689	-0.122975517760526	0.384446365225603	0.000374626422755209	0.0154796062388314	0.000749112500553791	0.0151467747191414	NA	"abundance"	18	13
"OTU_208"	"Geese"	"low"	"Geeselow"	1.87199235967902	-0.0832408318611617	0.428486371210817	0.00037971707037876	0.0156456304761147	0.00037971707037876	0.00955253350888892	NA	"abundance"	18	18
"OTU_1771"	"Geese"	"high"	"Geesehigh"	2.27818518203	-0.122975517760526	0.516413712733358	0.000382688968407319	0.0157236656146173	0.000765231485968097	0.0153743626476744	NA	"abundance"	18	17
"OTU_244"	"Geese"	"high"	"Geesehigh"	-4.64668918212064	-0.122975517760526	0.994676721107778	0.000385509157238229	0.0157950465378562	0.000385509157238229	0.00967013404852067	NA	"abundance"	18	18
"OTU_344"	"Geese"	"high"	"Geesehigh"	-2.08131468909373	-0.122975517760526	0.430260242770868	0.000388983544031163	0.0158927562275589	0.000388983544031163	0.00972908552036325	NA	"abundance"	18	18
"OTU_1693"	"Geese"	"high"	"Geesehigh"	2.2847082848608	-0.122975517760526	0.495302190175217	0.000395051252876311	0.0160955798169102	0.000789946440260222	0.015715394239108	NA	"abundance"	18	15
"OTU_953"	"Geese"	"low"	"Geeselow"	-2.52468089586695	-0.0832408318611617	0.538436469284593	0.000400368525195205	0.0162667835891289	0.000400368525195205	0.00998498333440721	NA	"abundance"	18	18
"OTU_591"	"Geese"	"low"	"Geeselow"	1.92278810356442	-0.0832408318611617	0.442504903933873	0.000401643147538877	0.0162732415277835	0.000401643147538877	0.00998798792759035	NA	"abundance"	18	18
"OTU_1636"	"Geese"	"high"	"Geesehigh"	2.25366248566113	-0.122975517760526	0.456083394536797	0.000402929895505832	0.0162760201710468	0.000805697438510972	0.0159226453828003	NA	"abundance"	18	13
"OTU_724"	"Geese"	"low"	"Geeselow"	3.42624758990932	-0.0832408318611617	0.642867365569195	0.000403943459613254	0.0162760201710468	0.000807723748907944	0.0159226453828003	NA	"abundance"	18	12
"OTU_3219"	"Geese"	"low"	"Geeselow"	2.20336158147926	-0.0832408318611617	0.505748650873305	0.000409489120391848	0.0164540173830179	0.000409489120391848	0.0101539222002036	NA	"abundance"	18	18
"OTU_280"	"Geese"	"low"	"Geeselow"	1.94248506983711	-0.0832408318611617	0.448182721209862	0.000411358387694127	0.0164837182497432	0.000411358387694127	0.0101711299631571	NA	"abundance"	18	18
"OTU_28"	"Geese"	"high"	"Geesehigh"	1.88749457836581	-0.122975517760526	0.444759084070489	0.00041690760185964	0.0166603130978759	0.00041690760185964	0.0102789697620892	NA	"abundance"	18	18
"OTU_546"	"Geese"	"high"	"Geesehigh"	1.55537726290948	-0.122975517760526	0.371766524285629	0.000423666227694852	0.0168841409758391	0.000423666227694852	0.010415930495657	NA	"abundance"	18	18
"OTU_374"	"Geese"	"low"	"Geeselow"	1.32166488465515	-0.0832408318611617	0.311567321674029	0.000425274533540243	0.0169020554392861	0.000425274533540243	0.0104258521622019	NA	"abundance"	18	18
"OTU_2996"	"Geese"	"high"	"Geesehigh"	2.18403242227676	-0.122975517760526	0.503052034114962	0.000430872422744533	0.0170441292440556	0.000430872422744533	0.0105101091543995	NA	"abundance"	18	17
"OTU_372"	"Geese"	"high"	"Geesehigh"	1.93493501340522	-0.122975517760526	0.457377734409594	0.000432354848505456	0.0170441292440556	0.000432354848505456	0.0105101091543995	NA	"abundance"	18	18
"OTU_4798"	"Geese"	"high"	"Geesehigh"	2.18180205362331	-0.122975517760526	0.512258928951197	0.000431606353394676	0.0170441292440556	0.000431606353394676	0.0105101091543995	NA	"abundance"	18	18
"OTU_4084"	"Geese"	"high"	"Geesehigh"	-3.00405418950383	-0.122975517760526	0.62951718918741	0.000436013675268354	0.0171420363004426	0.000871837242611687	0.0168412488784856	NA	"abundance"	18	17
"OTU_418"	"Geese"	"high"	"Geesehigh"	1.0170567567143	-0.122975517760526	0.25241727276671	0.000437489441902361	0.0171538198913652	0.000437489441902361	0.0105755129335839	NA	"abundance"	18	18
"OTU_2305"	"Geese"	"high"	"Geesehigh"	1.91769254406183	-0.122975517760526	0.396214974653779	0.000441976504129582	0.0172832956815927	0.000441976504129582	0.0106542191274022	NA	"abundance"	18	13
"OTU_4197"	"Geese"	"high"	"Geesehigh"	2.2555305478243	-0.122975517760526	0.530331892583621	0.000443352672745867	0.0172907542370888	0.000443352672745867	0.0106577056387298	NA	"abundance"	18	18
"OTU_475"	"Geese"	"high"	"Geesehigh"	-2.97333735985802	-0.122975517760526	0.624909267780948	0.00044740089177786	0.0174021050865917	0.00044740089177786	0.0107252280261651	NA	"abundance"	18	17
"OTU_4708"	"Geese"	"high"	"Geesehigh"	1.83164593984374	-0.122975517760526	0.407860188458682	0.000449176321850153	0.0174246963577296	0.000898150884332196	0.0171202593678653	NA	"abundance"	18	15
"OTU_739"	"Geese"	"high"	"Geesehigh"	-3.00460389683636	-0.122975517760526	0.619096020844782	0.000456460093099187	0.0176602836019754	0.000456460093099187	0.0109121702919347	NA	"abundance"	18	16
"OTU_2270"	"Geese"	"low"	"Geeselow"	3.85077299796969	-0.0832408318611617	0.846804606970612	0.000458170498787158	0.0176795632151045	0.000458170498787158	0.010914612522953	NA	"abundance"	18	16
"OTU_2405"	"Geese"	"high"	"Geesehigh"	-1.77725433972812	-0.122975517760526	0.345615663111699	0.000459811130426924	0.0176960558005465	0.000459811130426924	0.010914612522953	NA	"abundance"	18	15
"OTU_354"	"Geese"	"high"	"Geesehigh"	2.81268368584064	-0.122975517760526	0.657833968880774	0.000461392263130245	0.0177101777632046	0.000461392263130245	0.010914612522953	NA	"abundance"	18	18
"OTU_262"	"Geese"	"low"	"Geeselow"	3.52616590819047	-0.0832408318611617	0.795536357243883	0.000466563326342873	0.017861660572276	0.000932908971348257	0.0175127857658304	NA	"abundance"	18	17
"OTU_21"	"Geese"	"low"	"Geeselow"	2.03603013258167	-0.0832408318611617	0.476231745071451	0.000470426334096663	0.0179624044741726	0.000470426334096663	0.0110928324121867	NA	"abundance"	18	18
"OTU_1260"	"Geese"	"high"	"Geesehigh"	-2.3887528347461	-0.122975517760526	0.508660536894503	0.000471991478663614	0.0179751115085835	0.000471991478663614	0.011099495261834	NA	"abundance"	18	18
