"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"OTU_3805"	"Geese"	"high"	"Geesehigh"	0.835864968024224	-0.122975517760526	0.387949578019265	0.0263006025253949	0.229206210903732	0.0263006025253949	0.160988708876935	NA	"abundance"	18	18
"OTU_3812"	"Geese"	"high"	"Geesehigh"	0.613489421262795	-0.122975517760526	0.30456453763064	0.0303645517072	0.229206210903732	0.0598070974140208	0.250103710989777	NA	"abundance"	18	17
"OTU_3910"	"Geese"	"low"	"Geeselow"	1.9605257079412	-0.0832408318611617	0.749362605783346	0.0294828437592282	0.229206210903732	0.0580964494423253	0.250103710989777	NA	"abundance"	18	10
"OTU_3956"	"Geese"	"low"	"Geeselow"	-0.926619044627927	-0.0832408318611617	0.306056816767219	0.0285454339413017	0.229206210903732	0.0562760260837062	0.250103710989777	NA	"abundance"	18	9
"OTU_3987"	"Geese"	"low"	"Geeselow"	1.04741372590932	-0.0832408318611617	0.333506047350603	0.0277224049726931	0.229206210903732	0.0546762782079162	0.247214478375813	NA	"abundance"	18	7
"OTU_4026"	"Geese"	"high"	"Geesehigh"	-2.55103420530545	-0.122975517760526	0.956728454939738	0.0295747886133344	0.229206210903732	0.0582749091051454	0.250103710989777	NA	"abundance"	18	13
"OTU_411"	"Geese"	"low"	"Geeselow"	0.894244961182886	-0.0832408318611617	0.401917408053179	0.0282614690246699	0.229206210903732	0.0282614690246699	0.169373097603527	NA	"abundance"	18	18
"OTU_413"	"Geese"	"low"	"Geeselow"	1.83833692152756	-0.0832408318611617	0.315276663374508	0.0260085421890529	0.229206210903732	0.0513406401113061	0.23582903371722	NA	"abundance"	18	5
"OTU_418"	"Geese"	"low"	"Geeselow"	-0.708024925995519	-0.0832408318611617	0.25241727276671	0.0262379726510027	0.229206210903732	0.0262379726510027	0.160988708876935	NA	"abundance"	18	18
"OTU_4258"	"Geese"	"low"	"Geeselow"	1.06340741820028	-0.0832408318611617	0.406034418125582	0.0258507612949135	0.229206210903732	0.0510332607303004	0.234757398262293	NA	"abundance"	18	10
"OTU_4287"	"Geese"	"low"	"Geeselow"	1.22872907983256	-0.0832408318611617	0.493266281294086	0.0261605865333052	0.229206210903732	0.0516367967788439	0.236937878750856	NA	"abundance"	18	12
"OTU_4348"	"Geese"	"high"	"Geesehigh"	0.545845087354034	-0.122975517760526	0.271780081714561	0.027260169734027	0.229206210903732	0.027260169734027	0.165128122499271	NA	"abundance"	18	18
"OTU_442"	"Geese"	"low"	"Geeselow"	0.834481388227601	-0.0832408318611617	0.378810754526468	0.0298830558788827	0.229206210903732	0.0588731147291051	0.250103710989777	NA	"abundance"	18	17
"OTU_4425"	"Geese"	"high"	"Geesehigh"	0.663500819135198	-0.122975517760526	0.270761669607719	0.027829081513971	0.229206210903732	0.0548837052500308	0.24752858223734	NA	"abundance"	18	9
"OTU_450"	"Geese"	"high"	"Geesehigh"	0.754099447934823	-0.122975517760526	0.357411439973811	0.0273368689335278	0.229206210903732	0.0273368689335278	0.16523126386999	NA	"abundance"	18	18
"OTU_4511"	"Geese"	"high"	"Geesehigh"	1.23028808486492	-0.122975517760526	0.549580360983611	0.027701657077011	0.229206210903732	0.0546359323492097	0.247214478375813	NA	"abundance"	18	17
"OTU_4626"	"Geese"	"low"	"Geeselow"	1.61846577943936	-0.0832408318611617	0.4160852199658	0.0265263335501149	0.229206210903732	0.0523490207286179	0.238836058047673	NA	"abundance"	18	5
"OTU_4636"	"Geese"	"low"	"Geeselow"	-1.58912715367028	-0.0832408318611617	0.610001414433108	0.0260926910992287	0.229206210903732	0.0260926910992287	0.1604876679266	NA	"abundance"	18	18
"OTU_466"	"Geese"	"low"	"Geeselow"	1.0729240192486	-0.0832408318611617	0.472318518166618	0.0283557148861486	0.229206210903732	0.0559073832055927	0.25003746473447	NA	"abundance"	18	17
"OTU_4738"	"Geese"	"high"	"Geesehigh"	1.71314043783543	-0.122975517760526	0.661578530334753	0.0323475477170724	0.229206210903732	0.0636487315908365	0.250103710989777	NA	"abundance"	18	9
"OTU_480"	"Geese"	"high"	"Geesehigh"	-1.91711334297167	-0.122975517760526	0.727762140899618	0.0263168379436163	0.229206210903732	0.0263168379436163	0.160988708876935	NA	"abundance"	18	18
"OTU_489"	"Geese"	"high"	"Geesehigh"	1.20100803718264	-0.122975517760526	0.531086394762401	0.0259910542187105	0.229206210903732	0.0513065735380211	0.23579770971749	NA	"abundance"	18	17
"OTU_5123"	"Geese"	"high"	"Geesehigh"	1.10965999152625	-0.122975517760526	0.518823625900229	0.031549040393137	0.229206210903732	0.031549040393137	0.173792668171419	NA	"abundance"	18	18
"OTU_5333"	"Geese"	"low"	"Geeselow"	1.86642950951525	-0.0832408318611617	0.735498524666775	0.0292825477697298	0.229206210903732	0.0577076279355732	0.250103710989777	NA	"abundance"	18	11
"OTU_5543"	"Geese"	"low"	"Geeselow"	1.29864913064783	-0.0832408318611617	0.5651511285056	0.0274237726448647	0.229206210903732	0.0274237726448647	0.165498834357503	NA	"abundance"	18	18
"OTU_5550"	"Geese"	"high"	"Geesehigh"	-1.94250644714993	-0.122975517760526	0.742722227096834	0.0281803754048388	0.229206210903732	0.0555666172517199	0.249260439743036	NA	"abundance"	18	17
"OTU_581"	"Geese"	"high"	"Geesehigh"	-2.01005807032329	-0.122975517760526	0.786869970152425	0.0323553810675157	0.229206210903732	0.0636638914510072	0.250103710989777	NA	"abundance"	18	16
"OTU_593"	"Geese"	"low"	"Geeselow"	-1.90917209123857	-0.0832408318611617	0.758745433863015	0.0294979207052704	0.229206210903732	0.0294979207052704	0.173792668171419	NA	"abundance"	18	18
"OTU_5981"	"Geese"	"low"	"Geeselow"	1.61711706051338	-0.0832408318611617	0.607206913987579	0.0312393486143132	0.229206210903732	0.0615028003267798	0.250103710989777	NA	"abundance"	18	9
"OTU_6106"	"Geese"	"high"	"Geesehigh"	-1.40535835026191	-0.122975517760526	0.526408892466108	0.0315490575755264	0.229206210903732	0.0621027721171489	0.250103710989777	NA	"abundance"	18	15
"OTU_655"	"Geese"	"high"	"Geesehigh"	-1.26465408117351	-0.122975517760526	0.456421081920515	0.0256938664970281	0.229206210903732	0.0507275582184891	0.234131354038829	NA	"abundance"	18	17
"OTU_664"	"Geese"	"low"	"Geeselow"	-2.10245227058115	-0.0832408318611617	0.831421421750749	0.0293131849586244	0.229206210903732	0.0577671071048304	0.250103710989777	NA	"abundance"	18	17
"OTU_672"	"Geese"	"low"	"Geeselow"	-2.05719275307122	-0.0832408318611617	0.787057510134671	0.0262842524973057	0.229206210903732	0.0518776430652693	0.237664967224373	NA	"abundance"	18	16
"OTU_685"	"Geese"	"low"	"Geeselow"	0.815225727746018	-0.0832408318611617	0.377258523693278	0.0323211549305076	0.229206210903732	0.0635976528049733	0.250103710989777	NA	"abundance"	18	17
"OTU_725"	"Geese"	"high"	"Geesehigh"	-2.48182015189489	-0.122975517760526	0.944410852214915	0.0267653205476002	0.229206210903732	0.0528142587111846	0.240808532606212	NA	"abundance"	18	16
"OTU_731"	"Geese"	"low"	"Geeselow"	2.41932103128872	-0.0832408318611617	0.991624669115272	0.0302140498100131	0.229206210903732	0.0595152108141042	0.250103710989777	NA	"abundance"	18	13
"OTU_763"	"Geese"	"high"	"Geesehigh"	1.37745347285011	-0.122975517760526	0.603455946799656	0.0274871477620389	0.229206210903732	0.0542187522319856	0.245835962546142	NA	"abundance"	18	16
"OTU_780"	"Geese"	"high"	"Geesehigh"	-2.86728070763149	-0.122975517760526	1.06713158956686	0.0278576212894592	0.229206210903732	0.0549391955150116	0.24752858223734	NA	"abundance"	18	13
"OTU_79"	"Geese"	"low"	"Geeselow"	-1.31641525230082	-0.0832408318611617	0.519276452832005	0.03151674417196	0.229206210903732	0.03151674417196	0.173792668171419	NA	"abundance"	18	18
"OTU_806"	"Geese"	"low"	"Geeselow"	1.32378661435579	-0.0832408318611617	0.575358971836462	0.0273591935468769	0.229206210903732	0.0273591935468769	0.16523126386999	NA	"abundance"	18	18
"OTU_81"	"Geese"	"low"	"Geeselow"	-1.09491187661766	-0.0832408318611617	0.418574305521355	0.0291036269695785	0.229206210903732	0.0291036269695785	0.173156957460004	NA	"abundance"	18	18
"OTU_820"	"Geese"	"low"	"Geeselow"	1.2191239522246	-0.0832408318611617	0.524418952626678	0.0263740739735379	0.229206210903732	0.0520525561691141	0.237836758757927	NA	"abundance"	18	17
"OTU_827"	"Geese"	"low"	"Geeselow"	1.05597529391631	-0.0832408318611617	0.464404299729471	0.0270476202358714	0.229206210903732	0.0270476202358714	0.164144534026109	NA	"abundance"	18	18
"OTU_841"	"Geese"	"high"	"Geesehigh"	-4.53385868384577	-0.122975517760526	1.6239258272827	0.0264281222101368	0.229206210903732	0.0521577987767197	0.238191868397748	NA	"abundance"	18	11
"OTU_844"	"Geese"	"high"	"Geesehigh"	1.05044811454995	-0.122975517760526	0.486705374002895	0.0294572169156744	0.229206210903732	0.0294572169156744	0.173792668171419	NA	"abundance"	18	18
"OTU_849"	"Geese"	"low"	"Geeselow"	-1.6891142613789	-0.0832408318611617	0.640120326054281	0.0262544058420872	0.229206210903732	0.0518195178580533	0.237524421368429	NA	"abundance"	18	16
"OTU_895"	"Geese"	"low"	"Geeselow"	1.4660570606914	-0.0832408318611617	0.626154285572328	0.0268242053814491	0.229206210903732	0.0529288727685521	0.241077086810026	NA	"abundance"	18	17
"OTU_919"	"Geese"	"high"	"Geesehigh"	-1.60163903611062	-0.122975517760526	0.598794447646891	0.0271695781742779	0.229206210903732	0.0536009703703876	0.24362541889986	NA	"abundance"	18	17
"OTU_952"	"Geese"	"high"	"Geesehigh"	-1.86358447717831	-0.122975517760526	0.702546423144811	0.0278317759649015	0.229206210903732	0.0548889441764425	0.24752858223734	NA	"abundance"	18	16
"OTU_963"	"Geese"	"high"	"Geesehigh"	-1.9949358661748	-0.122975517760526	0.756108567208194	0.0309294507553175	0.229206210903732	0.0609022705866094	0.250103710989777	NA	"abundance"	18	14
"OTU_97"	"Geese"	"high"	"Geesehigh"	-2.39566033788425	-0.122975517760526	0.921821560480607	0.026291748934604	0.229206210903732	0.026291748934604	0.160988708876935	NA	"abundance"	18	18
"OTU_981"	"Geese"	"high"	"Geesehigh"	-2.05624267638136	-0.122975517760526	0.78764474566971	0.0269033493108606	0.229206210903732	0.0269033493108606	0.163498304028222	NA	"abundance"	18	18
"OTU_982"	"Geese"	"low"	"Geeselow"	-1.29669288737078	-0.0832408318611617	0.492393618965581	0.0299246563445852	0.229206210903732	0.0589538276318288	0.250103710989777	NA	"abundance"	18	15
"OTU_995"	"Geese"	"high"	"Geesehigh"	-2.96426760440179	-0.122975517760526	1.09514036098599	0.0290539956906943	0.229206210903732	0.0572638567157938	0.250103710989777	NA	"abundance"	18	12
"OTU_1037"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.032342562465571	0.229206210903732	0.0636390835843026	0.250103710989777	NA	"prevalence"	18	12
"OTU_1050"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.00264186121300263	0.0359735698446128	NA	"prevalence"	18	11
"OTU_1063"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1068"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0417698284493654	0.206539767826953	NA	"prevalence"	18	11
"OTU_1083"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	10
"OTU_1101"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0365849212066918	0.189244416092475	NA	"prevalence"	18	10
"OTU_1103"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	7
"OTU_1126"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0461285494846488	0.220428750546742	NA	"prevalence"	18	13
"OTU_1155"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	7
"OTU_1160"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843028	0.250103710989777	NA	"prevalence"	18	11
"OTU_1174"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	11
"OTU_1175"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	7
"OTU_1187"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.000585248953913132	0.012700451861841	NA	"prevalence"	18	10
"OTU_1188"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	7
"OTU_1227"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	10
"OTU_1244"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	10
"OTU_1247"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	10
"OTU_1250"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	9
"OTU_1295"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	10
"OTU_1301"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	6
"OTU_1310"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1326"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	8
"OTU_1337"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0141903369939092	0.116071055146777	NA	"prevalence"	18	9
"OTU_1359"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	11
"OTU_1361"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1363"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0636390835843032	0.250103710989777	NA	"prevalence"	18	11
"OTU_1403"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0209482292958912	0.137130087992922	NA	"prevalence"	18	13
"OTU_1415"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0198226231585254	0.131150596952507	NA	"prevalence"	18	12
"OTU_1417"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	9
"OTU_1436"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1458"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.032342562465571	0.229206210903732	0.0636390835843026	0.250103710989777	NA	"prevalence"	18	12
"OTU_1472"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843028	0.250103710989777	NA	"prevalence"	18	11
"OTU_1479"	"Geese"	"low"	"Geeselow"	4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	11
"OTU_1506"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	11
"OTU_1513"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	12
"OTU_1523"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1535"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	8
"OTU_1555"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.032342562465571	0.229206210903732	0.0636390835843026	0.250103710989777	NA	"prevalence"	18	12
"OTU_1562"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	12
"OTU_1567"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	8
"OTU_1588"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0636390835843032	0.250103710989777	NA	"prevalence"	18	11
"OTU_1605"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.00114154375400708	0.0201610605044435	NA	"prevalence"	18	8
"OTU_1621"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	13
"OTU_1624"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	10
"OTU_1632"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	10
"OTU_1643"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.00618879769328867	0.0642180518437891	NA	"prevalence"	18	12
"OTU_1646"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	9
"OTU_1659"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	7
"OTU_1667"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.015801329158855	0.124426480928782	NA	"prevalence"	18	12
"OTU_1668"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655714	0.229206210903732	0.0636390835843034	0.250103710989777	NA	"prevalence"	18	9
"OTU_1672"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655713	0.229206210903732	0.0508983327314234	0.234419463255848	NA	"prevalence"	18	11
"OTU_1674"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	12
"OTU_1675"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	11
"OTU_1702"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	9
"OTU_1708"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0636390835843032	0.250103710989777	NA	"prevalence"	18	11
"OTU_1713"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	7
"OTU_1721"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	11
"OTU_1761"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	11
"OTU_1787"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0636390835843032	0.250103710989777	NA	"prevalence"	18	12
"OTU_1803"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	8
"OTU_1803"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	8
"OTU_1808"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1811"	"Geese"	"low"	"Geeselow"	4.33073332140674	0	2.02356433823224	0.0323425624655709	0.229206210903732	0.0323425624655709	0.173792668171419	NA	"prevalence"	18	11
"OTU_1817"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843029	0.250103710989777	NA	"prevalence"	18	13
"OTU_1818"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	10
"OTU_1819"	"Geese"	"low"	"Geeselow"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1842"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	10
"OTU_1882"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	10
"OTU_1889"	"Geese"	"low"	"Geeselow"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	8
"OTU_1893"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.032342562465571	0.229206210903732	0.032342562465571	0.173792668171419	NA	"prevalence"	18	6
"OTU_1894"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	7
"OTU_1908"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	7
"OTU_1911"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	7
"OTU_1946"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_1947"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	9
"OTU_1985"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	8
"OTU_2031"	"Geese"	"high"	"Geesehigh"	4.33073332140673	0	2.02356433823224	0.032342562465571	0.229206210903732	0.032342562465571	0.173792668171419	NA	"prevalence"	18	8
"OTU_2033"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823224	0.0323425624655709	0.229206210903732	0.0323425624655709	0.173792668171419	NA	"prevalence"	18	8
"OTU_2045"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.0323425624655712	0.173792668171419	NA	"prevalence"	18	8
"OTU_2075"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	9
"OTU_2086"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.0636390835843031	0.250103710989777	NA	"prevalence"	18	10
"OTU_2098"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_2107"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823225	0.0323425624655713	0.229206210903732	0.0636390835843032	0.250103710989777	NA	"prevalence"	18	9
"OTU_2122"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	8
"OTU_2124"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655713	0.229206210903732	0.0323425624655713	0.173792668171419	NA	"prevalence"	18	7
"OTU_2133"	"Geese"	"high"	"Geesehigh"	-4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	8
"OTU_2133"	"Geese"	"low"	"Geeselow"	-4.33073332140674	0	2.02356433823224	0.032342562465571	0.229206210903732	0.0636390835843027	0.250103710989777	NA	"prevalence"	18	8
"OTU_2136"	"Geese"	"high"	"Geesehigh"	-4.33073332140673	0	2.02356433823224	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	11
"OTU_2147"	"Geese"	"high"	"Geesehigh"	4.33073332140674	0	2.02356433823225	0.0323425624655712	0.229206210903732	0.063639083584303	0.250103710989777	NA	"prevalence"	18	7
"OTU_2151"	"Geese"	"low"	"Geeselow"	4.33073332140674	0	2.02356433823224	0.0323425624655711	0.229206210903732	0.0323425624655711	0.173792668171419	NA	"prevalence"	18	5
